rest_name,user_id,rating
Hotel Charminar Darbar,24,3
Damini Family Restaurant,24,0
Sharma Shegaon Kachori & Snacks Center,24,0
Chinese  Corner,24,0
Anand Late Night,25,3
Rajendra Pav Baji Juice Bar,25,5
Misal Katta,25,3
Hungry Panda,25,0
Kraks N Bruns,25,4
New Roll's House And Tandoori Kabab Centre,25,1
Real Spice,25,3
Puneri Jhatka,25,4
Kumthekars Khatta Meetha,25,4
Baker's Treat,25,0
Ganpat Sweets,25,5
Utopia,25,0
Sheetal Da Dhaba,25,3
Gharonda Veg Restaurant,25,3
Green Park Exotic,25,1
Healthy Bites,25,0
Rudra Cafe,25,1
Chang's Momos,25,1
House Of China,25,2
Krazy Cafe,25,1
Sophisti-Cakes,25,0
Hotel Ranjatra,25,1
Sagars Kebab & Biryani Food Truck,25,5
Sandwich 24,25,3
Ting Tong,25,0
Hotel Aaswad,25,0
Bhow Wow Hot Dog,25,4
Gandharv Resto Bar,25,5
Spice Mouth,25,4
Chinese Delight,26,0
What A Burger,26,0
Fat Jar Cafe,26,0
Burrraah,26,1
Tadka Gully,26,4
Ginger Pepper,26,5
Starwood's Cafe,26,3
Anjali Tiffin Services,26,0
Food Network,26,5
Sudama Bhel,26,0
Malhar,26,0
Wildernest,26,0
Hotel Haveli Garden,26,5
Peacock Restaurant,26,2
Ishita Chinese Corner,26,4
Zak n Zee,26,0
Hotel Chintamani,26,0
Chimney's,26,5
Perks N Brews,26,1
The Hunger Point,26,0
The Cheers Lounge,26,3
Manna Dosa Magic,26,0
Youthapam,26,4
Queen's Food Junction,26,0
Amigo Bakers,26,4
Puneri Tadka,26,3
Yum Kebab Veg NonVeg,26,5
Falooda Junction,26,1
Harshi's Food Corner,26,2
Jd's Chinese,26,1
Natural Fresh Ice Cream,26,3
Hitler's Cross,26,2
Shetty's Bhojanalay,26,1
Hotel Morya,26,1
Creamson Cakes,26,3
Master Chef,26,0
The IInd Innings,26,4
Whatta Waffle!,26,5
Desi Chinese,26,1
Brunch & Munch,26,3
Gaustu-e-Gourmet,27,0
Saffron Resto Bar,27,0
Kolhapur Village,27,2
Zippy Feed,27,2
New York Bistro Kitchen,27,0
Punjabi Rasoi,27,4
Royal Cafe,27,0
Yellow - Your Eggular Kitchen,27,1
Killa Hotel,27,3
G-1 Juice Center,27,1
Sai Prasad,27,5
Pune Coffee Club,27,2
Kabab Mein Haddi,27,5
Basilico,27,3
Tandoor Factory,27,5
Buvachi Misal,27,4
Apna Kitchen Tiffin Service,27,3
Hotel Tiranga,27,3
D A Foods,27,2
Meal Box,27,4
TANGchinese,27,3
Dalal's Bhatti Chai,27,4
Rajvansh,27,5
Ganraj Pure Veg,27,1
Venky's Xprs,27,5
Delhi Chaap Express,27,2
Spice,27,2
Hotel Sinhgad Shahi,27,2
Utkrishta Maharashtrian Food,27,3
Chop Chop - Wok to Go,27,0
Food 24x7,27,0
Scoozi,27,3
Cafe Ex Animo,27,4
A Cake Gallery,27,4
Sheetal Arch Restaurant,27,1
Hotel Abhiraj,27,4
Masha Allah,27,3
Rasana Snacks,27,0
Panditji,27,4
Chaat Haveli,27,3
Smoked Biryani,27,2
Hotel Rushi,27,5
Mahavir Mithai,28,0
Hotel Lijjat,28,3
Fast Food Centre,28,4
Sannidhi,28,0
What A Burger,28,1
Skewers Kebab Café,28,3
Junglehood,28,3
Royal  Chinese &  Family Restaurants,28,4
Biryani On Fire,28,3
Savera,28,1
D9 Litti Chokha,28,5
J.J Hotel & Chinese Corner,28,0
Swarajya Biryani House,28,1
CAFE MAAI,28,1
Daawat-E-Punjab,28,5
Royal Court,28,1
Squeezo Foods,28,1
The Majestic,28,5
Cafe Creamy Nuts,28,4
Kalpna Bhel,28,0
Shivneri Family Restaurant,28,1
Hotel Satyashri,28,1
The Magic Plate,28,0
Gaurishankar,28,5
Meals Home Restaurant,28,1
Rajyabhishek,28,3
Hotel Jai Bhawani,28,5
Pet Pooja,28,4
The Biryani House,28,0
Hotel Rupa,29,3
Tiranga,29,1
Punjabi Flavours,29,5
Kohinoor Biryanis & More,29,5
RJ's Sandwich,29,4
Shree Snacks Center,29,0
Hotel Vaishnavi Pure Veg,29,2
Arabian Nights,29,4
Dilbahar Veg & Non Veg,29,5
KP Hotel,29,4
Cheers - The Space Pub,29,3
Status Family Rest-O-Bar,29,1
Cream Story,29,4
New India Sweet House,29,4
Shree Mahalaxmi Ice Creame Parlour,29,1
Kuchen Cafe,29,4
Neo Politan Pizza,29,5
Hashtag09 Bistro Cafe,29,2
Bossa Nova,29,0
Robust,29,5
The Wadapav Cafe - Elite,29,1
Alfa Q Restaurant,29,3
The Urban Chinese,29,3
Vintage Thali,29,1
Limra Restaurant,29,1
Little Cube Cafe,29,5
Taste of South,29,3
Chinese Square,29,0
Bahiram Handi,29,3
The Soundtrack Cafe,29,3
Yok China,29,3
Sairat,29,3
The Beer Cafe,29,5
Epicure Cafe,29,5
Welcome Fast Food,29,1
Restro The Pasta,29,4
R Chinese Treat,30,1
Pind Punjab Express,30,1
Gaurav Momos Centre,30,4
Royal Pavbhaji & Juice Bar,30,5
Shetty's Cafe,30,5
Indori Swad,30,2
Hakka Ville,30,5
Hotel Aarohi,30,3
A1 Express,30,1
Nutricase Kitchenette,30,4
Indra Pure Veg,30,3
Deva's Food Corner,30,5
Sandwich Affair,30,2
Royal Shawarma,30,2
Mayur Garden Restaurant & Bar,30,3
Hotel Ashoka,30,2
Shri Shardul Veg Non Veg,30,1
Peshawar Biryanis,30,1
Ye Lo Litti,30,4
Karishma Mount View Dhaba,30,2
Dainostic Chinese Foods,30,0
Hotel Swaraj Solapur Special,30,4
Hot Plate,30,5
Akkach Kitchen Veg-Non Veg,30,1
The Gabbar's Cafe,30,2
Sree Lakshmi Kerala Hotel,30,0
Global Rolls And Biryani,30,1
Kayamkulam Cafe,30,4
Raaga Thali & Pure Veg Restaurant,30,2
Hotel New Shivneri,30,4
Taste Is Good,30,4
18 Chinese Food,30,0
The Muscle Hustle,30,1
Punjabi Non Veg,30,4
Friend's Kitchen,31,4
Khaolite,31,3
Vaibhavi Food Court,31,0
Mags Sports Lounge,31,1
Rolls express,31,1
Chinese Hut And Hotel,31,4
Hotel Priyanka,31,1
Aai's Kitchen,31,2
Archana Family Garden Restaurant,31,5
Chaat Haveli,31,5
Hotel Janjira,31,1
FishLand's Fine Dine,31,0
Raje Rajwadi Pure Veg,31,5
Jalsaa,31,2
Sai Paratha,31,5
Anandi Chinese,31,4
Hotel Shivratna,31,4
Assal Marathmola Hotel,31,4
Coffee Zone,31,5
The Mad Hatter,31,5
OTTO - Italian Kitchen,31,0
Misal Katta,31,2
Lavangi Mirchi Kolhapurchi,31,4
RK Pizza and coffee house,31,0
Tasty Tongues Chaats,31,2
Mahalaxmi Foods,31,1
Noodle Express,31,5
Pavan Restaurant & Bar,31,5
The Chinese Corner,31,3
Daly Fresh,31,2
Mantraa,31,4
Rajvilas,31,1
Pokket Cafe,31,2
Misal Ani Barach Kahi,31,1
Mystic Masala - Blue Diamond,32,2
Ashirwad Biryani,32,0
Galaxy Multi Cuisine Restaurant,32,0
Energy Cafe,32,1
Marathi Zatkaa,32,0
Chocolate Biclate Cake Shop,32,0
Khavayyegiri,32,1
Ice Cream Factory,32,0
Hotel Amantran,32,3
Hotel Special Tandoor,32,2
Sher Da Punjab,32,2
O'Zara,32,0
Alpha Q,32,3
Latenight Bite,32,2
Try Eat,32,1
Royal Darbar Cafe & Family Restaurant,32,2
NS Biryani,32,2
Royal Hill Dairy,32,5
Homly Touch,32,4
The KK's Foods Hotel College Catta,32,3
Deep Roll & Bhurji Centre,32,0
Hotel Marathwada,32,1
Cafe Richworld,32,0
Dessert's Shop,32,3
Masala Mafia,32,0
Satyam Biryani House & Chinese,32,3
Spice Mantra,32,2
Zamu's Place,32,0
Zahra Cakes,32,0
Relish Restaurant,32,2
Welcome Fast Food,32,5
China Province,32,0
A S Pavbhaji Center and Restaurant,32,0
Khushboo Dum Biryani,32,1
Apulki Dhaba,33,0
New Sagar Pure Veg,33,3
Leaves & Nuts,33,3
Hi Lemon,33,2
Ganraj Pure Veg,33,1
S H Biryani,33,5
Shri Sai Lunch Home,33,2
Punjabi Spices,33,4
Raj Saoji Restaurant,33,2
Appachi Mutton Khanawal,33,2
Hotel Sai Samadhan,33,3
Cafe Azaad-e-Hind,33,0
Vandana's Kitchen,33,4
Lavangi Biryani House,33,3
Golden Chopsticx,33,2
Hotel Maratha Velu,33,2
French Roll,33,2
New Crown Bakers,33,4
Punyacha Dabewala,33,5
Smooches,33,1
Dhareshwar Snacks & Chinese,33,3
Amritsari Zaika,33,1
Matoshree Hotel,33,2
Homesitte Shawarma,33,4
Bite Inc.,33,1
JB Cafe,33,5
Golden Misal,33,2
New Poona Bakery,33,3
Janseva Hotel,33,5
Cafe Roberto,33,1
Ganeshan Food,33,5
Kiga Ice Cream,33,1
Masala Story,33,3
Shrusti Tiffin Services,33,3
Bar Code - Novotel,33,2
Mansi Snacks,33,1
Altitude The Rooftop Bar,33,2
Kunal Restaurant,33,2
Sainath Cateres,33,5
Pokket Cafe,33,4
Lakshmi Bhojnalay,33,3
Mani Ratnam,33,3
Balaji Fast Food,33,3
Cafe Cup O Joe,33,4
Shree Datta Bhuvan,33,2
Hotel Ghanshyam,34,5
MK Snack Center,34,2
Aditya Foods,34,3
Indori Namkin,34,2
Vandan Restaurant,34,5
The Coffee Club,34,2
Good Food Kitchen,34,5
KWC Foodies,34,3
Satkar Rice Plate House,34,1
Chillax,34,2
Daawat,34,5
Mumbai Biryani House,34,3
The Paratha Place,34,3
Veere Da Cafe,34,3
Tangelo,34,0
Masala Nation,34,5
SPK's Rasoi,34,5
Hashtag Burger Box,34,5
Pallavi Veg,34,0
Om Chinese Center,34,2
New Open Kitchen The Food Corner,34,2
Tum Tum Dhaba,34,4
Ithoba Misal,34,4
Aradhya Family Restaurant,34,1
Amruth Vilas,34,3
Matoshree Hotel,34,0
Paratha Wali Gali,34,5
Purnabramha Food Mall,34,4
AK Biryani House,34,5
Shree Baba Ramdev Restaurant,34,5
Northern Heart,34,3
Cafe Yoga Yog Snack,34,2
Veggie Delight,34,4
Swaadesi,34,0
Famous Kulfi & Rabdi,34,0
My Lunchbox,34,4
Maharashtra Chinese and Biryani House,34,4
Why Not Tea - The Cafe,34,1
Shri Krishna Snacks Centre,34,1
The Food - e,34,0
Hungry Hobbit Food Hub,35,3
3.14 Hand Rolled Traditional Pizzas,35,0
Shawarma House,35,0
Bluecherry Family Resto & Bar,35,1
Janhavi Egg Food,35,0
Yewale Amruttulya,35,4
Al Zaika Snacks Centre,35,2
Taste Of Punjabz,35,1
Chinese Katta,35,5
Chettinad Box,35,4
Home Kitchen Services,35,2
Silver Spoon Restro & Lounge,35,3
GoodFellas Cafe & Bistro,35,2
Jivadhani Lunch Home,35,3
Al Nayaab,35,2
Red Dragon Chinese,35,0
Jaishankar Pani Puriwala,35,3
Dogin Bun,35,1
Slice of Soul (S.O.S.),35,1
Mukta Uphar Gruh,35,5
Delicious,35,5
Dessi Cuppa,35,4
Mauli A House of Paratha,35,0
Hotel Maharaja,35,3
Kohinoor Family Restaurant,35,5
Chatak Matak Tikhat Misal,35,4
Garry's Kitchen,35,2
China Park,35,1
Ms. Veggies,35,4
Balgude Tiffin,35,4
Jee Aayan Nuu,35,0
Karachi Dum Biryani,35,3
Wild Sugar Patisserie & Cafe,35,1
Burger Hut,35,5
Club Shawarma,35,0
Daily Dose Cafe,35,1
Hotel Annapurna,35,1
The Matka Biryani,35,3
Mehfil Family Garden Restaurant,35,0
Munchies - Grills & Fries,35,4
Hotel Ayodhya,35,4
The Goal Post,36,3
Punjabi Foods Corner,36,0
IceKraft,36,0
The Bacckyard Kitchen & Bar,36,3
Malwani Katta,36,1
Marwadi Jalebi Junction,36,0
Cake & Celebration,36,1
Jijai Snack Corner,36,3
Foodsway Caffe Express,36,5
Dakkhan Foods,36,3
Mayur Pavbhaji & Fast Food,36,0
Fruzo,36,5
Sakshi Hotel,36,0
Spatzle Bistro,36,2
Cafe People 24,36,3
Kharwas & More,36,3
Picadore - Picaddle Resort,36,2
Vedant Pure Veg,36,0
Chocolate Home,36,4
Sarvadnya Chinese & Milk Dairy,36,2
Janseva Bhojanalaya,36,0
Raj Saoji Restaurant,36,5
Cinnamon Restaurant,36,1
Hotel Samarth,36,2
Punjab Da Tashan,36,0
Food Court,36,3
Murgamasti Kitchen,36,4
Taste On Tongue,36,0
The Irani Cafe Restaurant,36,0
Reservoir Hogs,36,4
Tuljai Biryani,36,3
Cafe Zam Zam,36,0
NH Angara Family Restaurant,36,4
Hotel Malhar Mutton Bhakari,36,1
Hotel Towerline,36,0
Kohli's Firangi Dhaba,36,2
Kebab King,36,2
Poolden Cafe,36,3
Pot Biryani House,36,2
Barsana Family Restaurant,36,1
Varda Mess,36,4
Soy Stories,36,3
J's Catering Operations,37,1
Heena'z Restaurant,37,1
Yummy Yummy,37,0
Hotel C . Com,37,3
Shazy's Food Services,37,0
Tryluck Restaurant,37,4
Sandwich Junction,37,4
Burger Day,37,5
Maval Machi,37,4
Ambikas Jumbo Samosa,37,2
Jassi Da Dhaba,37,2
Food Darbar,37,5
Cafe Soosha,37,1
Damroo Veg,37,2
Hotel Shivsankar,37,0
Naivedya,37,2
Al Zayaka Biryani House,37,0
Hotel Nisarg,37,0
Ajinkya Executive,37,2
Chinese Katta,37,3
Maharaj Chinese Center,37,2
East Street Sandwich,37,1
Shreenath Bhel And Sandwich Corner,37,3
Hotel Rasoi,37,2
Chavan Restaurant,37,3
Fried & Grilled Evolution,37,2
Galaxy Cloud Kitchens Limited,37,0
SV'S PARATHA HOUSE,37,4
Green Coriander,37,2
South Of Combo's,37,2
Burgers & More,37,2
Spark Food Court,37,5
Hotel Swami,37,4
Boss Burger,37,0
Lutf,37,1
The Royal Kitchen,37,2
Nirvana Pocket Friendly,37,5
Le Petit Four,37,2
Calcutta Flavour Snacks,37,0
Jee Aayan Nuu,37,3
Hotel Rohit,38,0
Sai Kaveri,38,0
Mogambo Pav Bhaji And Juice,38,3
Namrata Hotel,38,2
Yummy Parathas,38,2
The Garage Cafe,38,5
Silver Palm's Family Restaurant,38,3
Hotel Reddy,38,4
The Majestic Biryani House,38,0
Hotel Roxy,38,2
Deep Bar & Restaurant,38,5
New India Sweet House,38,1
Naan Factory,38,2
Bala's Hotel Poonam,38,4
Kamat Mess And Fast Food,38,3
Health On Wheels,38,0
Dawaat-E-Mughlai,38,1
Hotel Swarajya,38,4
Multigrain Thalipith,38,4
Hills Pizza,38,2
Sethi's,38,3
Shawarmamia,38,4
New Rolex Bakery,38,5
Chinese King,38,1
Noods,39,5
Lounge 9,39,0
Hotel Shri Sainath,39,0
That's Eat,39,2
Vyankis Eating Co,39,5
Geeta's Kitchen And Snacks Center,39,2
Apyayan,39,3
Midnight Joe's,39,5
Hotel Nityanand,39,1
Irani Bakery,39,1
Khandesh Gavran Express,39,1
Maratha Khanawal,39,5
Cafe Liquid Lounge,39,3
Mother's Special,39,5
Hotel Mavla,39,4
Nutri Narcos,39,1
CurryTym,39,5
AK's Kitchen,39,0
The Classroom Cafe,39,5
Kapila Kathi Kebab,39,2
Frozen Shakes,39,1
Annie's Kitchen,39,1
Hotel Sanskriti,39,4
Kerala Kitchen,39,4
Green Leaf,39,5
Indian Tadka Express,39,1
Gurunanak Dairy And Sweets,39,0
Gelato Italiano,39,5
Icebergs Bar - Hotel Eastin Easy,39,1
Kisa Veg Corner,39,4
Zamzam Biryani Corner,39,1
Cafe  Barkat,39,4
V - Deck,39,5
Chinese Delight,39,3
Hotel Rudra,39,3
Caribbean Cafe,39,1
New Szechuan Shack Family Restaurant,39,4
Punjabi Hatti,39,0
Atlantis Bar Grill & Banquet,39,2
Rounak,39,2
Burger Hut,39,4
Kwality Chinese,39,4
Namrata's Kitchen,39,5
Shree Ganesh Fast Food & Snacks,39,0
Desi Aroma,283,2
Wheat N Meat,40,4
Chhajja - The Coffee Shop,40,4
JD Kitchen,40,2
Sitar Bar And Restaurant,40,0
Royal Biryani Zone,40,2
Hungry Kakke,40,0
Bandobast,40,4
Nina Pinta Santamaria,40,0
Cafe Choco Craze,40,4
Crosta Cakes and Chocolates,40,1
A R Puneri Biryani House,40,5
Desi Canteen,40,1
Coffee All Day - The Thick & Creamy Shakes Cafe,40,5
Diamond Biryani,40,1
Bharati's Pav Bhaji N Cafe,40,4
Wake & Bake,40,3
Chowpati Natural Kulfi,40,0
Nayab Foods,40,5
Siddhi Desi Kitchen,40,2
The Cheezy Sandwich,40,3
Diwine Memories,40,0
VG Pavbhaji & Cafe,40,2
Annapurna Pure Veg,40,5
Anand Fast Food,40,5
Hotel Shivam,40,2
STEFFI,40,3
Shazy's Cafe,40,0
Hotel Swad,40,2
Visava,40,5
Aai's Kitchen,41,1
Kanha Pure Veg,41,1
Mejwani Foods,41,3
Preet's Punjabi Swad,41,2
Yaron Da Adda,41,2
Black & Orange Food Cafe,41,4
Khaa Re Mase,41,3
Bluecherry Family Resto & Bar,41,2
Punjab Da Swag,41,2
Bangalore Iyengar's Bakery,41,0
Kohinoor Delhi Chaat,41,3
Kollage Food Court,41,5
The Young Mugs Cafe,41,2
Cake N Cafe Ice Cream Parlour,41,0
Nitin's Mummy's Homely Food,41,5
Hotel Shravya,41,2
Mint Restaurant,41,4
Prabha Vishranti Gruha,41,2
Meals Ready,41,5
Prameya Foods,41,4
KP's Restaurant,41,0
Bavdhan Chaupati,41,3
Hotel Aishwarya Family Restaurant & Bar,41,3
Interval - Pure Veg Bollywood Eatery,41,2
Ice Cream House,41,5
Hotel Devasa,41,5
Bholenath Garden & Dhaba,41,3
Pizza Xprs,41,4
Nutan Fast Food Center,41,0
Mubarak Caterers,41,0
Vivi's Framos,41,2
The Lounge@Being Baba,41,2
Swad Veg,41,1
Darshini,41,0
Amber Family Restaurant,41,0
My Goodness,41,3
Hotel Saffron,42,0
JD Cafe,42,3
Royal Pavbhaji & Juice Bar,42,2
Mahavir Snacks Center,42,4
Mangesh Restaurant & Bar,42,0
Sheetal Refreshment,42,3
New Ashoka Pure Veg,42,3
Milestone 09,42,3
New Poona Bakery Cafe,42,4
Sahyadri,42,5
Dadanchi Misal,42,4
Hot Classic,42,0
Radni's Restaurant,42,5
Pizza In Excellence,42,5
Double Tea Cafe,42,0
Chai Nashto,42,2
Raj Saoji Restaurant,42,2
Paparazzi,42,0
Rasik Thali by D'Absolute Cocina,42,5
Meet Dinning Hall & Trisha Outdoor Catering,42,5
Anand Restaurant and Bar,42,3
Jayashree Garden,42,5
Annamayya Restaurant,42,0
Jhagirdas Biryani And Dalcha,42,0
South Sagar,42,1
Curry Leaves,42,5
Hotel Jai Malhar,42,3
Vaishali,42,4
Roohish Tiffin And Caterers,42,0
Hotel Torna,42,5
Beyond Temptation,42,0
Rachana Restaurant,42,3
No. 1 Biryani House,43,4
Arkie's Born Bakers,43,4
Hotel Kunal,43,3
UFO Burger Kitchen,43,1
Namaste Kitchen,43,3
Royal Multi-Cuisine,43,5
Penacho Restaurant & Bar,43,0
Biryani Adda,43,0
Jo Marzi Cafe & Snacks,43,1
Malhar Khanaval,43,1
Adraq,43,0
Aahaar,43,5
Garwa Garden Restaurant,43,3
Namma Nimma,43,1
Chination,43,1
The Soda Shop And Cafe,43,1
China Bhavan,43,1
M.G Biryani House,43,1
Rounak,43,3
New Govinda's Family Restaurant Veg And Non Veg,43,5
Red Jack,43,1
Royal Castle,43,5
Tabre Paw Bhaji,43,4
Shivrana Family Garden Restaurant,43,3
Hotel Shifa,43,3
Tea A holic,43,0
Naivedya,43,2
Cakes N Cakes,43,2
Magnolia,43,5
Surya Hotel - Deccan Rendezvous,43,5
Cafe Food And Fit,43,4
Prajakta Veg Non-Veg Restaurant,43,4
Andhra Biryani,43,4
Sugren Restaurant,43,3
Cream and Fudge,43,3
MD. H Briyani House & Chinese Restaurant,44,3
Charu's,44,3
Delhi Combo Cafe,44,5
Khalsa Dairy,44,2
Malvan Baithak,44,2
Dessi Cuppa,44,0
Jagat Bhari,44,1
Hideout,44,4
The Thickshake Factory,44,3
Quick Byte,44,3
Moms Paratha,44,1
Tibb's Frankie,44,4
Pattal,44,3
Kadak Pyali,44,5
Silver Spoon Restro & Lounge,44,5
Biryani Bowl,44,3
The Foodie Cafe,44,2
Torso Curl - The Gym Cafe,44,0
Hookah Lounge,44,3
Hotel Om Sai,44,0
King's Biryani,44,3
Masala Nation,44,3
Roohish Tiffin And Caterers,44,4
Ti Amo,44,3
Lean Life Bistro,44,0
Shakes And Bites,44,5
The Coffee Club,44,3
Morya Dosa,44,5
Sushil Misal And Pohe,44,2
Prince Resto N Bar,44,2
Cafe Social Beans,44,5
Kanak Veg Non Veg,44,0
Hotel Mavala,44,0
Dakshin Swad,44,2
Govinda Pure Veg Bakers,45,4
Joshi Wadewale,45,5
Biryani House Veg-Non-Veg,45,3
Momo Hoggers,45,5
Kekurmmm Dosa & Snacks Station,45,3
LF 91 Cafe And Restaurant,45,4
Meet Dinning Hall & Trisha Outdoor Catering,45,1
Let's Roll,45,5
Krishna Pure Veg,45,0
The Fat Labrador Cafe,45,1
Ritz Chocolates n Desserts,45,2
Swad Dhose Wala,45,5
Lavish Biryani,45,5
Dine Fine,45,5
Swad,45,0
Yo Cafe,45,1
Vankatesh Paratha Centre,45,4
Sharvari Pure Veg,45,0
Hot Darjeeling Momos,45,3
In Green,45,1
Cafe Candy Crush,45,3
The Lunch Box,45,4
Cafe Blitz,45,1
S Kumar Wadewale & Premacha Chaha,45,1
Nisarg Veg,45,2
Shree Upahar Gruha,45,5
Sampan Restaurant,45,4
Mejwani Foods,45,0
Roji Roti Mess,45,4
Burger,45,0
Hotel Ratnai,45,3
Mr. Dumpu Delicious,45,0
Hotel Omkar,45,4
Bapu Da Dhaba,45,0
Tarri Misal House,45,5
Asia Seven,45,4
Bhatinda Express,45,1
A1 Foods,45,5
Hotel Shree Jayraj,45,4
Satvik Thali Restaurant,46,2
Kulkarni Bhojanalaya,46,3
Super Dragon,46,1
Box King,46,5
Premacha Chaha & Fast Food,46,4
Mirchiram Veg- Non Veg Restaurant,46,0
Shahi Dastarkhwan,46,4
Cafe Swarajya,46,3
Radha's Veg Street Food Dhaba,46,1
Poona Restaurant,46,5
Jara Hatke,46,1
Purnabramha Food Mall,46,0
Tandoori Flames,46,3
Mealwala.com,46,5
The Candle Light Cafe,46,3
Celebrations The Cake Shop,46,1
Punjabi Zaika,46,0
Brego's Cafe | Eatery,46,5
Kulkarni Food Corner,46,2
Chowpati Snacks Center,46,3
Suleman Caterers,46,3
V K Chaat Bazaar,46,4
Chakh Le India,46,2
Jay Shree Executive,46,2
King Of Biryani,46,0
Puneri Darbar,46,4
Hotel Shivanjali,46,5
Sher-E-The Punjaaab,46,4
Kanchan Family Garden Chinese,46,3
Riya Pure Veg Restaurant,46,0
Shree Krishna Juice Bar,46,5
Hotel Swagat,47,2
Sweet Treat,47,1
The Bake House,47,1
Around The World-Grand Tamanna Hotel,47,5
Chocorelics,47,1
Scholar's Inn,47,4
Hotel Pratik,47,0
Aapki Rasoi,47,1
Eat Pray Love,47,3
Hotel Talap,47,4
Naivedya,47,3
Hotel Sai Restaurant,47,3
China Bowl,47,3
Maharashtra Hotel,47,4
Hotel Shivrahi,47,2
Hotel Kolhapuri,47,2
Silver Spoon,47,3
Hyderabad Dum Biryani House,47,5
Shivshambho Amruttulya & Snacks,47,0
A Cake Gallery,47,1
Brajjrass,47,1
Sponge N Cream,47,0
Steak House,47,5
Scallions,47,3
Royal Foods,47,1
Paramount Ice Cream,47,2
Hyderabadi Biryani House,47,4
Chai Katta,47,2
Sai Sagar Food Court And Restaurant,47,1
Hotel Al Madeena,47,2
Cafe Azaad-E-Hind,47,0
Nashik Swad,47,5
Aditya A-1 Sandwich,47,4
Prashant Juice Centre,47,4
Shree Sainath Corner,47,0
Dakshin Bharat,47,5
Magic Cream,47,1
Shangai Spice,47,3
Sai Datta - Sindhu Sagar,48,2
Manisha Dosa Center,48,3
Siddhivinayak Wada Pav,48,3
The Nasta Cafe,48,0
Hotel Maharaja,48,1
Cafe Eatopia,48,0
Hotel Sarthak,48,2
Vedant Pure Veg,48,2
SPK's Rasoi,48,2
Post-11,48,2
Akkha Masur,48,4
Swad Biryani House,48,2
Leo Foods,48,1
The Kabab & Curry,48,3
The Food - e,48,0
Krushnakala Misal,48,5
C Top Sandwich And Milkshake,48,2
Avanti Restaurant,48,0
Food N Snax,48,0
Chai Bantai,48,3
Kamat's Green House,48,2
Salad Garden,48,4
Rahat Biryani house,48,4
Samruddhi Misal House,48,5
Eat Best,48,2
Rama'z Food,48,1
Tasty Bites,48,2
Monginis,48,4
Hotel Roxy,48,1
Cake Forest,48,0
Aashapura Pure Veg,48,5
JSK Yummiz,48,1
Kavita Foods,48,3
Pakwaan,48,5
Dulari Garden,48,2
Kranti Snack Centre,48,2
JJ's Cafe,48,1
Hotel Yogi Garden,48,5
Masala Wok,48,4
Chakh Le,48,0
Healthy Tasty,48,1
Bee Bread,48,4
Vijay Sweet Mart,48,1
Food Mantra Pure Veg Restaurant,48,4
Kathi Junction,48,2
Hotel Malawan,48,1
The Crispy Crust,49,2
Sai Cafe Katta,49,2
Gazi Veg Non Veg,49,4
Shri Krushna Pav Bhaji & Cafe,49,3
Vishwas Family Resto Bar,49,5
Maharashtra Chinese and Biryani House,49,1
Stoning Roll's,49,3
Calypso Cafe,49,2
Mrunal Pure Veg,49,1
Cafe Brew Barn,49,0
Big Burgers And Sandwiches,49,0
Tasty Tongues Chaats,49,5
Classic Chinese & Parantha House,49,3
Nirvana's Delhi Curry,49,2
MOMOS HOUSE,49,5
Madurai Tiffin,49,0
Kata Kirr,49,4
LE SHAWARMA,49,3
Creamson Cakes,49,3
Shivkumar Snacks Centre,49,1
Kabir's Veg Shawarma,49,0
Aqua Lounge - Hotel Aurora Towers,49,4
Hari Krishna Hotel,49,1
Beijing Chinese,49,3
Della Fudge & Chikki Store,49,0
Green Veg,49,3
Udupi Snack Center,49,5
Ansari Fast Foods,49,1
Cafe Colombia,49,0
Ashirwad Biryani,49,1
The Chinese Restaurant,49,5
The Burger Bar,49,3
1 More Biryani,49,2
Vaishnavi Litti Bhandar,49,3
Indian Biryani House,49,3
The Food At Park View,49,2
Assal Marathmola Hotel,49,0
Rajveer Pure Veg,49,1
Hotel Annapurna Mutton Khanawal,50,4
Persian Bakery,50,2
Mumbai Seekh Paratha,50,2
Hotel Lijjat,50,4
Central Food Court,50,1
TCG - The Cheese Games,50,5
Burger N More,50,2
Fit & Fat Bistro,50,2
Bite Inc.,50,4
Food King,50,4
Milestone 09,50,1
Food Box-Desi Khana,50,3
Amruth Vilas,50,4
Frozen Shakes,50,1
Murlidhar Tea House & Pure Veg,50,5
Sai Food Corner,50,0
Savera,50,3
Indori Swad,50,3
Kalyani Bhel,50,3
Cakes 'N' Coffee,50,5
Chaat Bazaar,50,1
Goodtimes Cakes n Bakes,50,5
Konkan Express,50,1
Hotel Kasanova Inn,50,1
Alaknanda's The Cake Shop,50,0
Curries & Co,50,3
Hotel Gurukrupa,50,2
Golden Gate,50,0
The Betel Leaf,50,2
Hotel Samrajya,50,5
Royal Hunger Café,50,3
Annapurna,50,1
SNS Foods,50,2
Creamystery,50,1
Shree Om Ganraj Vadapav Center,51,0
Alfresco Beyond the Eatery - Four Points by Sheraton,51,2
Nawabish,51,4
Jagadamba Veg & Non-veg,51,3
Emmer Bakery,51,4
Scoozi,51,3
Wake & Bake,51,4
Spiceace,51,2
Paramhans Pure Veg,51,0
Ancient Andhra,51,0
Hotel Rajhans Retreat,51,5
Thomson Restaurant,51,0
Jamshed's Food,51,2
Hotel Rasoi,51,0
