index,rest_name
7525,Chef Sandwich
7526,Cafe Chai-Y
7527,SLM Food Point
7528,JK Food Court
7529,Hotel Vishal
7530,Colaba Biryani House
7531,Kasturi Biryani
7532,Pawar Pav Bhaji Center
7533,Cafeteria Cafe And Restaurant
7534,Indo Western Food Station
7535,The Lounge@Being Baba
7536,PUBG Tea Cafe Zone
7537,Hotel Haveli Garden
7538,Gavthan Special Mutton Bhakri
7539,Hotel Swami Pure Veg
7540,Hotel Sanskriti
7541,Rudra Bhel
7542,A 2 Z Spicy
7543,Shake Sahab
7544,Galaxy Chinese & Fast food
7545,Gavkari Assal Kolhapuri
7546,Drummsticks
7547,Cafe Bon Apetit
7548,Veere Da Cafe
7549,Hotel Rasoi
7550,Yellow - Your Eggular Kitchen
7551,Natraj Fast Food
7552,Soorma Biryani House
7553,Hotel Morya Snacks & Amrutalya
7554,Punjabi Spices
7555,Zanzibar Cafe
7556,Luveggz
7557,R. C. Corner
7558,Vatsalya Organica
7559,Bharghavi Pure Veg
7560,Sairaj Hotel
7561,Go Pure Natural Ice cream
7562,Being Foodie
7563,Friends Point
7564,Mufiz Catering And Tiffin Services
7565,Time Plz
7566,Foodieram
7567,Madina Foods
7568,Punjabi Fooder Kitchen
7569,The Royal Kitchen
7570,Kalpvi Bhojnalay
7571,The Chef Uncle
7572,Shivsai Biryani House
7573,Om Foods & Sweets
7574,Hyderabadi King Dum Box Biryani
7575,Hotel Ashirwad
7576,SK Chinese & Biryani House
7577,Smile Bhai Restaurant
7578,Tandoori Point
7579,Hotel Malhar
7580,Cheezy Corner
7581,Bob Family Cafe
7582,Gauri Foods
7583,Hotel Gavran
7584,Sponge N Cream
7585,2minute Momos
7586,G Space
7587,Smoky Street Grill
7588,Swarajya Refreshments
7589,Samruddhi Misal House
7590,Hidden Kitchen
7591,Shree Thakur Dhaba
7592,Mithaas
7593,Sona Chinese
7594,Bombay Kitchen
7595,Arogyadayi Food Corner and Panipuri
7596,Chopsticks Chinese Thai Food Truck
7597,Juice Plus
7598,Bakers Fresh
7599,Earth
7600,Northern Heritage
7601,SS Masala
7602,Bawarchii Biryani Factory
7603,Kolhapuri Khasiyat
7604,Good Food Katta And Bharti Maggi Corner
7605,Chinese To China
7606,Madhuram
7607,Sultan E Hind Catering
7608,Hyderabadi Biryani.com
7609,Shree Swami Samarth Choupati
7610,Darja Veg Non-Veg
7611,Hotel Gavathi
7612,Wanowrie Chill Out
7613,Hotel Vinayaka Dosa Centre
7614,Shri Atithi Eatery
7615,Curry Park Veg Non-Veg
7616,Shree Balaji Chinese Food
7617,Breadcraft
7618,Marvel
7619,Mealo.in
7620,Chote Miya
7621,A1 Misal
7622,Royal Chinese
7623,Chinese Square
7624,Ice N Spice
7625,Annapurna
7626,Maharashtra Snacks Centre
7627,Vrindavan Veg
7628,The Hyderabadi Lazeez
7629,Chinese Square
7630,New Jagdamba Hotel
7631,Paradisse Biryani
7632,Tapeshwar South Indian Snacks Center
7633,Rudra Family Restaurant
7634,Budget Bites
7635,Hotel Mayur Misal House
7636,Hotel Sahyadri
7637,Kokan Ratna Family Restaurant
7638,Royal Cherry
7639,Gifts N Cakes
7640,Shaukeen Paan Shop
7641,Sanjayas Mess
7642,The Elite Cafe
7643,Masala Zone
7644,Timepass
7645,Shivneri Misal
7646,The Vintage Cafe
7647,Wow Momo's And Burgers
7648,Shinde Foods
7649,Pushpam Mitahiwala
7650,Kitchen Diary
7651,AV'S Biryani
7652,Zaika Pure Veg
7653,Nutri World
7654,Food Lovers Mess & Cafe
7655,National Restaurant
7656,Cafe Lollys Kitchen
7657,WS Bakers
7658,"Chala Hawa Yeu Dya, Refreshment Cafe With Soda"
7659,Royal Chinese Center
7660,Sambar House
7661,MOJO Cakes
7662,Zishan Caterers
7663,New Golden Bakery
7664,Cafe In
7665,Swarajya Biryani House
7666,Bismillah Restaurant
7667,Shreeji Icecream
7668,The Big Belly Cafe
7669,Jay Ganesh Pavbhaji & Pulav Center
7670,Kairee Restaurant
7671,Delight Restaurant & Cafe
7672,Savlahari Pot Ice Cream & Mastani
7673,Aahaar
7674,The Cake Galaxy
7675,Z S Bakers & Cafe
7676,Cafe Creme
7677,Peshwai Food & Beverages
7678,Radhe Snacks Center
7679,Burrraah and Sns
7680,100 Rupis.com Burgers & More
7681,Purnabramha Food Mall
7682,Royal Darbar Cafe & Family Restaurant
7683,The Majestic Biryani House
7684,Royal Darbar Cafe & Family Restaurant
7685,Seven Spices
7686,Hotel Prachi
7687,Cafe M Cube
7688,Cafe Soosha
7689,Hotel Samrajya
7690,Shruti Veg
7691,The Brew House Cafe
7692,Shreyash Rolls
7693,Satyam Biryani House & Chinese
7694,Cafe Night Riders
7695,Vighnaharta Restaurant
7696,Marvel Chinese Fast Food
7697,Omsai Hotel & Cafe
7698,Jashn-E-Dawat Caterers
7699,The Secret Grill
7700,Hotel Santosh
7701,MP's
7702,Monginis
7703,Spice Tray
7704,Blenders Delight
7705,Baner Katta
7706,Tasty Re The Dhaba
7707,Kings Memories
7708,Delicious Hyderabad
7709,Red Light Restaurant
7710,Potato World
7711,Empire Biryani
7712,Pathan Laziz Biryani House
7713,Rama'z Food
7714,Cafe Holy Shot
7715,Guru Mess
7716,Zende Misal
7717,Navaratna Restaurant And Bar
7718,Reddy's Food Villa
7719,Abuela Desayuno
7720,Kwik Noodles
7721,Desie Bites
7722,Biryanee's Flavour
7723,Hotel Gurukrupa
7724,Being Healthy
7725,Fire Wheels
7726,Reminisce Cafe
7727,S.P Tandoor House
7728,Dakshin
7729,Hotel Talap
7730,Page 3
7731,Hotel Sai Shivneri
7732,Hotel Aswad Khanawal
7733,Uduppi Lunch Home
7734,Cafe Shawarma Express
7735,Aroma's Biryani House
7736,Yummy Tikha
7737,A1 Chapati Centre
7738,GameArth Cafe
7739,CSP Kitchen
7740,Fish Cornerr
7741,Hotel Ravi
7742,S.R. Biryani
7743,Shahi Misal
7744,Jagadamba Dhaba
7745,Shri Hari Bhel
7746,AV's Pizza
7747,Fudsk
7748,Sector-13
7749,Fast And Curryous
7750,Vir Da Dhaba
7751,The Hunger Point
7752,Cafe Berlin
7753,Combo Chinese
7754,Annapoorna Snacks Centre
7755,Aryan Cafe
7756,Shree Krishna Khaughar
7757,Zaheer Khan's Hospitality
7758,Hunar Food Aryan's Kitchen
7759,Marvel Pure Veg
7760,Bollywood Biryani Centre
7761,Naivedya
7762,Snacks Junction
7763,Knight Runner
7764,Cla6 Tea bar
7765,Kukoos Soaji
7766,Hydrabadi Biryani Dot Com
7767,Shree Datta Bhuvan
7768,Hameez Biryani
7769,Chai Pani
7770,MD. H Briyani House & Chinese Restaurant
7771,The Galaxy Cafe
7772,13 Khalsa
7773,Chinise
7774,The 90's Cafe
7775,Royal Restaurant
7776,Hotel Towerline
7777,Salad Garden
7778,Food Adda
7779,Rajdhani Caterers
7780,Adit's Restaurant
7781,Spice Land- Indian Flavour
7782,Sai Sagar
7783,Bhagirathi Hotel
7784,Meal Box
7785,Shreeram Paratha
7786,Mango Village
7787,Anna Lunch Home
7788,S P Wadewale & Premacha Chaha
7789,Hotel Manik Moti
7790,Hotel Motiram Bar And Restaurant
7791,OTW - ON THE WAY
7792,The London Shakes & Pizza Da Dhaba Cafe
7793,Dawat- E-Khas ( Biryani & More.. )
7794,Rama Restaurant
7795,The Parcel Hut
7796,Secret Kitchen And Priyas Briyani House
7797,Avanti Restaurant
7798,East Street Sandwich
7799,Sai Arsh
7800,The Stats Rooftop Sports Lounge
7801,Pratha's Food Bar
7802,Mejwani Canteen
7803,Foody's Land
7804,Le Bustaurant - Double Decker Cafe
7805,Bengaluru Tiffins
7806,Boxway
7807,Hotel Tuljai
7808,Maurya 4
7809,Hotel Rajmudra
7810,U.F.C Cafe
7811,Cafe 2 Point 1
7812,Kohinoor Delhi Chaat
7813,Sarovar Veg Non Veg Restaurant
7814,Padmavati Snacks Center
7815,Anjani Veg Non Veg
7816,Bellagreen Pure Veg Kitchen And Bar
7817,Hotel Gavkari Kiwale
7818,Shahi Hyderabadi Biryani House
7819,Scoozi
7820,The Republic Cafe
7821,Lajawaab Biryani
7822,Food Singh
7823,Sethi's
7824,Spice Restaurant
7825,Hotel Shiv Malhar
7826,Hotel Vrushali
7827,Surekha Paan Shop
7828,Chattor
7829,Chination
7830,Mom's Magic
7831,Guru Datt Bhel
7832,K K Biryani And Kitchen
7833,Sharvari Pure Veg
7834,Swadbramha Upahar
7835,Food Petroleum
7836,Pratik Meal Box
7837,R K Kitchen
7838,Hotel Gokul Veg & Non Veg
7839,Ashtavinayak Parathas
7840,Chai Smith
7841,Leo Foods
7842,Pirates Shack
7843,New Golden Cafe
7844,Monks Chinese
7845,Om Sai Food Corner
7846,Chandani Park
7847,My Lunchbox
7848,YaSo Cafe
7849,Santosh Fish House Veg Non Veg
7850,Yo Cafe
7851,Taste Masters
7852,Vishay Snacks
7853,A1 Katta
7854,Kohinoor Biryanis & More
7855,Nayab Foods
7856,Premacha Chaha & Fast Food
7857,Shree Samartha Hotel
7858,Dream Cafe
7859,Hotel Shivmalhari
7860,Kad's Restaurant
7861,OTTO - Italian Kitchen
7862,B&R Bakers
7863,Amit Foods
7864,Shahi Gajak
7865,Rolls Raja
7866,AM to PM Delivery Kitchen
7867,Cafe Caveteria
7868,Royal Katta Momo's Corner
7869,Mishis Creation
7870,Maharashtra Caterers
7871,Shree Mahalaxmi Dining Hall
7872,Annapurna Hyderabadi Tiffins
7873,Spice Kraft
7874,R And D Foods
7875,Hotel Tara
7876,Classic Sandwich
7877,Paradise Biryani House
7878,Mahek Bakery
7879,Zamzam Biryani Corner
7880,It's Party Time
7881,House of Sandwich
7882,FishLand's Fine Dine
7883,The Tandoor
7884,Shidori Veg Non Veg
7885,Tiffen
7886,House of Biryani
7887,Chavni Veg & Non Veg Restaurant
7888,Shree Sai Vada Pav
7889,Taste On Tongue
7890,Desi Urban Rasoi
7891,Dighe Sir's Jagdamba Homemade Biryani
7892,Diners Delight
7893,Coffee Corner
7894,Hind Afgan
7895,Royal Darbar
7896,Noodle House
7897,Hideout Cafe
7898,Engineer's Fastfood And Chinese Center
7899,Punyacha Dabewala
7900,Jacks Chinese Restaurant
7901,Reddy's Kabab factory
7902,Hotel Vatsalya
7903,Bee Bread
7904,The Litti Hut
7905,Fun Food Masti
7906,Caribbean Bites
7907,Siddhivinayak Pure Veg
7908,Desi Bawarchi
7909,Hotel Shree Cafe
7910,Hotel Shreeyash
7911,Maitrikatta Anda Bhurji
7912,Shri Sai Lunch Home And Biryani House
7913,Rahul Italias
7914,National Cafe
7915,Royal Hind Restaurant
7916,Jay Ganesh Tea Cafe
7917,Tandoor Singh
7918,Gavran Rassa
7919,Jas Delight Cafe Pure Veg
7920,The Eat
7921,Omkar Bhel
7922,Sanskruti Snacks
7923,Meldona Foods India
7924,Alan's Cafe
7925,SSS Hydrabadi Biryani House
7926,Poli Kendra
7927,Taste Of Nawab
7928,Anandi Hotel
7929,The Corner Cafe
7930,Hotel New Cafe
7931,Pokket Cafe -Shubham Foods
7932,Pistachio Café & More...
7933,Sai Cream Cafe
7934,Laxmi Sweets
7935,Lip-Smacking
7936,Ullu Ka Pattha
7937,Hotel Patil
7938,T se Tandoor
7939,Tukai Wadapav And Mataki Bhel
7940,Homesitte Shawarma
7941,Hotel Sindhuratna Pure Veg
7942,Home Sitte Shawarma
7943,Widespread
7944,Aman Chinese Center
7945,Ashirwad Biryani
7946,Bhatinda Express
7947,Pizza Home
7948,Rushis Kitchen
7949,Lucknawi Caterers And Hotel
7950,Varhadi Handi Mini Restaurant
7951,F.C. Road Biryani
7952,Divya D'Cafe
7953,Rasik Thali by D'Absolute Cocina
7954,Sai Shiv Paratha Studio
7955,Gujus Food Cafe
7956,Bring Eat
7957,Hindvi The Royal Biryani
7958,Flavours Of India
7959,Purple Kitchen & Restaurant
7960,Daawat-E-Delhi
7961,Cafe 90 Degrees
7962,Essenzeit
7963,Al Madina Restaurant
7964,Oye Kakke
7965,Jagdamba Hotel
7966,Engineers Biryani
7967,The Good Food Inc.
7968,Lovely Chinese Fast Food
7969,Bawarchi Biryani
7970,MB Express
7971,Sakhi Home Made Food
7972,Morya Lunch Home
7973,OM Sai Tea And Snacks Center
7974,SNS Foods
7975,Kailas Panipuri And Pav Bhaji Centre
7976,Vasant Vihar Pure Veg
7977,Happy Treats
7978,Cake Galaxy
7979,Sindhudurg
7980,Stardust Cafe
7981,Hotel Jagdamb
7982,Indori Rajwada Foods
7983,Ana Burger
7984,Padmavathi South Indian Tiffins
7985,Brother's Special Chicken Tikka
7986,Punjabi Junction
7987,Annapurna Paratha House
7988,Yashoda Biryani
7989,Chicken & Curry
7990,Kritg
7991,Punes Kitchen Veg & Nonveg Hotel
7992,Charbhuja Bhojnalay
7993,Food Blast
7994,Rice Box
7995,Radha's Veg Street Food Dhaba
7996,Pune Darbar Biryani House
7997,Fuel Headquarters
7998,Twin Tower
7999,The Culinary Box
8000,Indian Snacks Bite
8001,RJ's Sandwich
8002,Lai Bhari Hotel
8003,Pune Pride
8004,Shrusti Tiffin Services
8005,Krishnai
8006,Aarna Veg
8007,Goodluck Family Restaurant
8008,Grill & Chill Cafe
8009,Hotel Avinandan
8010,Maratha Darbar
8011,Hashtag Burger Box
8012,Hotel Golden Burger House
8013,Om Sai Gharghuti Thali
8014,The Bliss Cafe
8015,Hotel Kolhapuri Rassa
8016,KGN Hotel
8017,Urban Dhaba
8018,Swisswich Sandwich
8019,Hotel Sanskruti Veg Non Veg
8020,Chinese Wala
8021,Star Biryani
8022,Chinese Center
8023,Only The Parantha House
8024,Food Trip
8025,Empyrean Food
8026,Golden Burgers
8027,Red Chilly
8028,P V Chinese And Cafe
8029,The Taste Hotel
8030,Hotel Rayaba
8031,Dwarkadhish Snacks & Chinese Centre
8032,Selfie Bistro
8033,Super Samosa
8034,Heaven
8035,Cafe10
8036,Slurpy Shakes
8037,Happy Da Kitchen
8038,Burger Street
8039,Dumplings And Chinese Corner
8040,Welcome Fruit Juice
8041,Shawarma Point
8042,Gurukrupa Pav Bhaji
8043,Cake Me Home
8044,Slurpy Shakes
8045,Chocolate Home
8046,Trupti Chinese
8047,Chinese Home Restaurant
8048,Cafe Al-Noor
8049,Hotel Shivar
8050,The Momo Miya
8051,Hotel Gayatri Food
8052,Shahi Rasoi
8053,Swaraj Fastfood And Restaurant
8054,Mini Punjab Dhaba
8055,A1 Chole Bhature & Litti Chokha
8056,Hotel Ballaleshwar
8057,Tittus Chinese
8058,Bourbon Bliss
8059,Shubhra Veg And Non Veg Dinning Hall
8060,Pav Shav
8061,Andhra Spice
8062,Suleman Caterers
8063,IceBerry
8064,Starwood's Cafe
8065,London Twist
8066,Hotel Leelamrut
8067,Achija Pav Bhaji
8068,Sauce Pan
8069,Pakwaan Sweets And Snacks
8070,Anandi Chinese
8071,Foodel
8072,The Roadies Cafe
8073,The Cake Carnival
8074,Hotel Sane Punjab
8075,Mirchi Mary
8076,Dakshin Davangiri Dosa
8077,Snacktales
8078,Sanskruti Pure Veg
8079,Kish Cafe
8080,Cafe Creamy Day
8081,Mirchi Mary
8082,Shake Chilli
8083,Nasta Junction
8084,The Palak Paneer Kitchen
8085,Sha Ghosh Biryani House
8086,Sindhi Snacks Center
8087,Ghar Ka Khana
8088,IceBerry
8089,Hotel Sunny
8090,Hotel Sadguru
8091,Diamond Hyderabad Bawarchi
8092,The EggAffair Cafe
8093,Khushi Curries And Biryani
8094,Shree Chapati Center
8095,Steaks & More By Spatzle Bistro
8096,Hotel Varhadshahi
8097,Pizza 9
8098,Four Season Chinese And Biryani House
8099,Flavour Stones
8100,Hotel Bindusara Veg & Nonveg
8101,Yummy Tummy
8102,Sky View Restaurant
8103,Good Food Late Night
8104,P&P Cafe
8105,Kiga Ice Cream
8106,Thandai Icecream Parlour
8107,Hotel Sairaj
8108,Hotel Maval Tadka
8109,Hotel Manuski
8110,Frankie Point
8111,The Curry Garden
8112,A1 Anda Burji Centre
8113,Shree Bhel
8114,Hotel Satyashri
8115,Hotel Padmavati
8116,Shree Ganesh Fast Food
8117,Desserts Drink & Icecream
8118,Ipotle- Indo Mexican Grill
8119,Koyla Dum Biryani
8120,Khau Junction
8121,Krishna Khau Gali
8122,Hotel Sher E Punjab
8123,Northfeast Restaurant
8124,Ok House
8125,Real Meal Deal
8126,New Shanti Sagar Pure Veg
8127,Chai N Nasta
8128,Biryani Bliss
8129,Chulha Chowka
8130,Bombay Burgers & Sandwiches
8131,Hot Classic
8132,Nutrivore
8133,Sunny Bhojanalay And Snacks Center
8134,Sehrish The Cake Shop
8135,Hotel Gavran
8136,Frozen Shakes
8137,Delicious Paratha
8138,Bhai Bhai The Food Juction
8139,Yashda Family Restaurant
8140,Malik's Biryani
8141,After Hours Night Kitchen
8142,S R Cafe
8143,FLRT
8144,Cafe People 24
8145,Savi's Kitchen
8146,Bombay Cafe
8147,Lokseva Sms Dhaba
8148,Shree Wadewale
8149,The Momo Monk
8150,Chaiwale
8151,Black Spice
8152,Apni Indian Rasoi
8153,Kanchan Family Garden Chinese
8154,Ranjae Family Resto
8155,China Wale
8156,Paradise Biryani House
8157,Shree Sadguru Krupa Hotel
8158,Bronze Pan
8159,Krishnai Fast Food
8160,Shreesha Fast Food
8161,Kokani Special Veg Non Veg
8162,Cafe Studio
8163,Parcel Point
8164,Mum's Cafe
8165,Hotel Krishna Palace
8166,Rewind
8167,Hotel Relax Snacks Center
8168,SK Biryani And Caterers
8169,New Poona Bakery
8170,Cafe Thandai
8171,Food King
8172,Aaryan's Kitchen
8173,Tastebuds Pizza
8174,Penacho Restaurant & Bar
8175,Hotel Aditi
8176,Poha Corner
8177,Khalifa Restaurant
8178,Food Rich Cafe
8179,Subhanallah Hotel
8180,Dil Se Desi
8181,Sadguru Mess and Snack Centre
8182,Jadhav Foods
8183,Hotel Span
8184,9th Avenue Bakers
8185,Pub-G House
8186,V K Chaat Bazaar
8187,SV Dum Briyani
8188,Rajee's
8189,Hanvitha South Indian Family Restaurant
8190,Char Grill
8191,Hotel Dakshin
8192,Foodholic Cafe
8193,Shiv Pure Veg Family Restaurant
8194,PCK Hotel
8195,Annpurna Poli Bhaji Kendra
8196,Vampire Restaurant
8197,Tejas Dhaba
8198,Hotel Sanskruti
8199,Ramdev Sweets
8200,The 60's Cafe & Burger House
8201,Om Sai Biryani House
8202,Vyanjan
8203,RAD Cafe & Bistro
8204,Brother's Chinese
8205,New Punjabi Rasoi
8206,Cafe Mashallah
8207,DakAth Celebrations
8208,The Homechef Cafe
8209,Hotel New Prabhat
8210,96 Pasta & Pizza
8211,PK The Juice Time & Snack Center
8212,Parth Snacks
8213,The Chinese Corner
8214,KPP Food Court
8215,Chinese House
8216,Smooches
8217,Authentic Shakes
8218,Sunrise Super Restaurant
8219,Bake Junction
8220,The Reenergize Cafe
8221,Meethi Baatein
8222,Jay Vijay Chinese And Fast Food
8223,The Chicken Cafe
8224,Good Batter Best
8225,Cajun Spices Kitchen
8226,Dessi Cuppa
8227,Mauli A House of Paratha
8228,Balaji Treats
8229,Lazzat Cafe
8230,Hotel Nivant Gardan
8231,Mount Momos
8232,Spices And Chillies
8233,Friends Korner - Hot Pizza
8234,Salt and Pepper
8235,Hotel South Indian Flavour
8236,Hotel Shivneri
8237,Chinese Mania
8238,Kolkata Roll Point
8239,Sanjha Chulha
8240,Gokul's Recipe
8241,Aundh Katta
8242,The Health Password
8243,KD's Food Craft
8244,Pappe Da Paratha
8245,Hyderabadi Cook Biryani House
8246,Cafe Candy Crush
8247,Viceroy Bakery
8248,Saffron & Spice
8249,Hello Point
8250,Yashoda's Kitchen
8251,Little Tiny Bakes
8252,Tiffin World
8253,Annapurna Uphar Gruha
8254,Saptashrungi Pure Veg Restaurant
8255,Frozen Scoop
8256,Urban Curries
8257,The Kebab-E-Roll
8258,Bindaas Bawarchi
8259,Big Burgers And Sandwiches
8260,Budget Box
8261,Hotel Kesari
8262,Viri's Chinese Food House
8263,Saptatara Hotel
8264,Hotel Garwa
8265,Hotel Mira
8266,Mahesh Paratha Ghar
8267,Super Biryani House & Caterers
8268,Street Foods
8269,Burger Sports Cafe
8270,Bagulanchi Biryani
8271,Da White Mustache
8272,Hotel Rushi
8273,Con-Fusion
8274,Hotel Dakkhan
8275,I's Kitchen
8276,RK Cafe & Fast Food
8277,Parcel King
8278,Shivraj Biryani V.I.P Box
8279,Friends Fast Food Center
8280,Bhukkad Cafe
8281,The Rice House
8282,Hotel Sagar
8283,Food Buggi
8284,Omkar Snacks
8285,VP Tasty Kitchen
8286,Jagdamb Vadapav
8287,Taaj Biryani's
8288,Morya Dosa
8289,Kwality Chinese
8290,Shri Balaji Chinese
8291,Hotel Royal Court
8292,Bhurjiwala
8293,Shivam's Reddy Hyderabadi Biryani And Tandoor House
8294,Happy Feet
8295,Nityas Snackees
8296,Night Out
8297,Bhambal Bee's Cafe
8298,TAPRI - The Food Stall
8299,Bhavi Hotel & Restaurant
8300,Lajjat Veg-Nonveg
8301,Ajinkya Executive
8302,Dilkhush Original Kutchi Dabeli
8303,Surabhi Pure Veg Family Restaurant
8304,New Szechuan shack
8305,Tiranga Hotel
8306,Chinese King
8307,S P Chinese Point
8308,Manzo Food Magic
8309,Audumbar Cafe
8310,House of Burger
8311,Samruddhi Bhel
8312,Shree Lakshmi Narayan Snacks & Pavbhaji Center
8313,Shiv Bhojnalaya
8314,Malhar
8315,Weirdo's Burger Cafe
8316,Konkan Darya
8317,Chinese Katta
8318,Royal Rudra
8319,Reddy Mess
8320,Supreme Cafe
8321,Coffee House
8322,Yummy Chicken Shawarma & Burger
8323,Ganga Ram Sweet & Snack Center
8324,Neel's Kitchen
8325,Maitri Hotel
8326,Geeta Dining Hall
8327,Sizzling Spices
8328,Hotel Tiranga
8329,Hari Narayan Nasta House
8330,Cafe Java
8331,Hotel Shiv Shakti
8332,Rest In Cheese
8333,No. 1 Biryani House
8334,Chaitanya Terrace Garden Restaurant & Bar
8335,Ashtavinayak Chat Bhandar
8336,Vrindavan Ice Cream And Kulfi Parlour
8337,The Monk Chinese
8338,Cara Barbecue & Biryani
8339,Hotel Vishakha
8340,Sugras Foods
8341,Bigbite
8342,Swagat Restaurant & Bar
8343,Punjabi Chillies
8344,Khushboo Restaurant
8345,Classic Chinese & Parantha House
8346,Jalsa Family Garden Restaurant
8347,Spine Woods
8348,Cafe Creamy Nuts
8349,Jijae Lunch Home
8350,Oms Snacks and Fast Food
8351,Hotel Chetan Executive
8352,SP Burger & Roll
8353,Not Just Cakes
8354,Sai Hotel
8355,Chakhna Xpress
8356,Cafe Cozy Cups
8357,Vikas Family Restaurant
8358,Swad Biryani House
8359,Mauli Pav Bhaji Center
8360,V'Burgs
8361,Wild Food
8362,Sweet Treat
8363,Royce' Chocolate
8364,Frost Stone Creamery
8365,Awadhi Knight
8366,Kitchen To Plate
8367,Chatak Misal House
8368,Royal Maratha
8369,Muoorgas
8370,Shahi Darbar Family Restaurant
8371,Leela
8372,Hotel Varad
8373,Hungry Munchies
8374,The Cafe Irani Stall
8375,Cave Fire Pizza
8376,Sadguru Misal House
8377,My Biryani Point
8378,Shakes and Cream
8379,Crown Lunch Home
8380,Kitchen Kalinga
8381,Dine Tasty
8382,Biryani Express
8383,Hotel Chavadar
8384,Hotel Garden Inn
8385,Sanskruti
8386,New Chinese Point
8387,Kafeneio
8388,Basilica
8389,Hotel Jay Ambe Family Restaurant
8390,Shawkings
8391,Hotel Surya Veg & Non-Veg Family Restaurant
8392,Shree Ganesh Bhel
8393,Manna - The Cake House
8394,The Red Counter
8395,Lotus Court Garden Restaurant
8396,Cafe Creme
8397,Desi Hunger
8398,The Food Joint
8399,Geetika Cakes
8400,Chaudhari Dhaba
8401,Chakh Lo
8402,Rudra Foods
8403,Food Junction
8404,Zomoz
8405,Food 365
8406,V. P. Biryani
8407,Mint Restaurant
8408,Food Gossips
8409,Happy Momos
8410,Matchbox by Nomad Food Project
8411,Cafe Sadguru Babji
8412,Hotel Shree
8413,Hotel Sargam
8414,Mix
8415,MalabaRasoi
8416,Chicken Xperience By Venky's
8417,Cafe VAMOS
8418,Mashal Veg Non-Veg
8419,Comfort Food Cafe
8420,Spicy Biryani & Rolls
8421,Garden Inn
8422,Caramella's Cake Shop
8423,Haveat
8424,Hotel Kanchan
8425,Sandwich Day
8426,Gopal Krishna
8427,Flavours on Stone
8428,Hotel Jai Bhawani
8429,Hotel Sai
8430,JMD Fast Food
8431,Fat Boy
8432,TT MM Cafe
8433,Sree Lakshmi Kerala Hotel
8434,Dhawade Vadewale
8435,Shiv Ratna Restaurant
8436,Lakshmi Bhojnalay
8437,Kolkata Nashta House
8438,Hotel New Sangam
8439,foods@99.in
8440,FAT UFO
8441,Deva's Food Corner
8442,Pablo Resto Cafe
8443,Daily Dose Cafe
8444,Aapla Pizza House
8445,Indian Zing
8446,Hotel Malhar
8447,Hotel Rohit
8448,Swad Canteen
8449,Nihal's Insta Food
8450,Ashwini's Biryani
8451,Food House
8452,Hotel Deepa
8453,Sai Sandwich
8454,Zazu Chicken Xprs
8455,Shree Swami Samarth Poli Bhakhri Kendre
8456,The Paratha House
8457,Cafe Eatitude
8458,Real Spice
8459,M² - The Food & Drinks Lab
8460,Snacks Point
8461,Rock & Roll
8462,Nature Nestt
8463,Fried Fingers
8464,Akash Pavbhaji
8465,Salunke Mess
8466,Red Chilly Family Chinese
8467,Unique Adda's Roll House
8468,Kebabsterr
8469,Tibb's Frankie
8470,Red Chillies Chinese
8471,Hotel Shivam
8472,Kiran Restaurant
8473,Durga Nashta House
8474,Bharat Cafe
8475,S.K Biryani House
8476,Dimitri Cafe and Delivery
8477,Sagar Pure Veg Family Restaurant
8478,The West Park Canteen
8479,Silver Palm's Family Restaurant
8480,Chef's Selection
8481,Madhura Bhel
8482,Nikhara
8483,S Kumar Wadewale
8484,Ameya Snacks Centre
8485,Dawat By Just Home Made
